Entity,Code,Day,daily_vaccinations
New Jersey,,2021/1/23,23293
New Jersey,,2021/1/24,25288
New Jersey,,2021/1/25,26252
New Jersey,,2021/1/26,25084
New Jersey,,2021/1/27,25663
New Jersey,,2021/1/28,30856
New Jersey,,2021/1/29,37580
New Jersey,,2021/1/30,38294
New Jersey,,2021/1/31,37116
New Jersey,,2021/2/1,35307
New Jersey,,2021/2/2,37264
New Jersey,,2021/2/3,34266
New Jersey,,2021/2/4,29072
New Jersey,,2021/2/5,22473
New Jersey,,2021/2/6,38906
New Jersey,,2021/2/7,39909
New Jersey,,2021/2/8,40656
New Jersey,,2021/2/9,37172
New Jersey,,2021/2/10,42430
New Jersey,,2021/2/11,49279
New Jersey,,2021/2/12,52572
New Jersey,,2021/2/13,38345
New Jersey,,2021/2/14,39217
New Jersey,,2021/2/15,41921
New Jersey,,2021/2/16,47221
New Jersey,,2021/2/17,47383
New Jersey,,2021/2/18,49357
New Jersey,,2021/2/19,50244
New Jersey,,2021/2/20,48414
New Jersey,,2021/2/21,48529
New Jersey,,2021/2/22,46183
New Jersey,,2021/2/23,47389
New Jersey,,2021/2/24,46169
New Jersey,,2021/2/25,46315
New Jersey,,2021/2/26,48381
New Jersey,,2021/2/27,51418
New Jersey,,2021/2/28,53805
New Jersey,,2021/3/1,54984
New Jersey,,2021/3/2,61182
New Jersey,,2021/3/3,63752
New Jersey,,2021/3/4,65554
New Jersey,,2021/3/5,65709
New Jersey,,2021/3/6,67167
New Jersey,,2021/3/7,66956
New Jersey,,2021/3/8,67911
New Jersey,,2021/3/9,64587
New Jersey,,2021/3/10,66441
New Jersey,,2021/3/11,72811
New Jersey,,2021/3/12,73389
New Jersey,,2021/3/13,76089
New Jersey,,2021/3/14,75859
New Jersey,,2021/3/15,77298
New Jersey,,2021/3/16,76470
New Jersey,,2021/3/17,77142
New Jersey,,2021/3/18,73136
New Jersey,,2021/3/19,73471
New Jersey,,2021/3/20,71940
New Jersey,,2021/3/21,73759
New Jersey,,2021/3/22,74649
New Jersey,,2021/3/23,65951
New Jersey,,2021/3/24,75257
New Jersey,,2021/3/25,74644
New Jersey,,2021/3/26,75391
New Jersey,,2021/3/27,77007
New Jersey,,2021/3/28,80176
New Jersey,,2021/3/29,81223
New Jersey,,2021/3/30,93733
New Jersey,,2021/3/31,85613
New Jersey,,2021/4/1,93515
New Jersey,,2021/4/2,99489
New Jersey,,2021/4/3,101852
New Jersey,,2021/4/4,101790
New Jersey,,2021/4/5,100784
New Jersey,,2021/4/6,98186
New Jersey,,2021/4/7,101858
New Jersey,,2021/4/8,100405
New Jersey,,2021/4/9,99451
New Jersey,,2021/4/10,104111
New Jersey,,2021/4/11,105008
New Jersey,,2021/4/12,109117
New Jersey,,2021/4/13,112820
New Jersey,,2021/4/14,111542
New Jersey,,2021/4/15,107353
New Jersey,,2021/4/16,103522
New Jersey,,2021/4/17,99004
New Jersey,,2021/4/18,96985
New Jersey,,2021/4/19,95324
New Jersey,,2021/4/20,92264
New Jersey,,2021/4/21,90764
New Jersey,,2021/4/22,89644
New Jersey,,2021/4/23,92048
New Jersey,,2021/4/24,91149
New Jersey,,2021/4/25,91296
New Jersey,,2021/4/26,90531
New Jersey,,2021/4/27,90993
New Jersey,,2021/4/28,89025
New Jersey,,2021/4/29,87334
New Jersey,,2021/4/30,83118
New Jersey,,2021/5/1,79205
New Jersey,,2021/5/2,74521
New Jersey,,2021/5/3,70645
New Jersey,,2021/5/4,66588
New Jersey,,2021/5/5,66766
New Jersey,,2021/5/6,65780
New Jersey,,2021/5/7,67363
New Jersey,,2021/5/8,68193
New Jersey,,2021/5/9,72008
New Jersey,,2021/5/10,75818
New Jersey,,2021/5/11,74977
New Jersey,,2021/5/12,71811
New Jersey,,2021/5/13,68419
New Jersey,,2021/5/14,63495
New Jersey,,2021/5/15,63182
New Jersey,,2021/5/16,60650
New Jersey,,2021/5/17,56494
New Jersey,,2021/5/18,55508
New Jersey,,2021/5/19,57904
New Jersey,,2021/5/20,59939
New Jersey,,2021/5/21,63985
New Jersey,,2021/5/22,60572
New Jersey,,2021/5/23,59386
New Jersey,,2021/5/24,58297
New Jersey,,2021/5/25,58486
New Jersey,,2021/5/26,54606
New Mexico,,2021/1/13,3620
New Mexico,,2021/1/14,5590
New Mexico,,2021/1/15,7023
New Mexico,,2021/1/16,7695
New Mexico,,2021/1/17,8098
New Mexico,,2021/1/18,8367
New Mexico,,2021/1/19,8559
New Mexico,,2021/1/20,8778
New Mexico,,2021/1/21,9007
New Mexico,,2021/1/22,8963
New Mexico,,2021/1/23,10812
New Mexico,,2021/1/24,11630
New Mexico,,2021/1/25,10890
New Mexico,,2021/1/26,10284
New Mexico,,2021/1/27,10539
New Mexico,,2021/1/28,10318
New Mexico,,2021/1/29,10959
New Mexico,,2021/1/30,9089
New Mexico,,2021/1/31,9144
New Mexico,,2021/2/1,10079
New Mexico,,2021/2/2,9640
New Mexico,,2021/2/3,9679
New Mexico,,2021/2/4,9982
New Mexico,,2021/2/5,9741
New Mexico,,2021/2/6,10613
New Mexico,,2021/2/7,9664
New Mexico,,2021/2/8,9652
New Mexico,,2021/2/9,9778
New Mexico,,2021/2/10,9971
New Mexico,,2021/2/11,10757
New Mexico,,2021/2/12,11694
New Mexico,,2021/2/13,11043
New Mexico,,2021/2/14,12584
New Mexico,,2021/2/15,12691
New Mexico,,2021/2/16,13899
New Mexico,,2021/2/17,13250
New Mexico,,2021/2/18,12310
New Mexico,,2021/2/19,24825
New Mexico,,2021/2/20,25572
New Mexico,,2021/2/21,25153
New Mexico,,2021/2/22,24730
New Mexico,,2021/2/23,24162
New Mexico,,2021/2/24,24470
New Mexico,,2021/2/25,25544
New Mexico,,2021/2/26,13505
New Mexico,,2021/2/27,14167
New Mexico,,2021/2/28,15655
New Mexico,,2021/3/1,15269
New Mexico,,2021/3/2,15570
New Mexico,,2021/3/3,16752
New Mexico,,2021/3/4,15580
New Mexico,,2021/3/5,15550
New Mexico,,2021/3/6,17575
New Mexico,,2021/3/7,15499
New Mexico,,2021/3/8,17467
New Mexico,,2021/3/9,16790
New Mexico,,2021/3/10,14958
New Mexico,,2021/3/11,17684
New Mexico,,2021/3/12,18517
New Mexico,,2021/3/13,16020
New Mexico,,2021/3/14,18306
New Mexico,,2021/3/15,16955
New Mexico,,2021/3/16,18783
New Mexico,,2021/3/17,20439
New Mexico,,2021/3/18,19480
New Mexico,,2021/3/19,19374
New Mexico,,2021/3/20,20988
New Mexico,,2021/3/21,20427
New Mexico,,2021/3/22,20804
New Mexico,,2021/3/23,18730
New Mexico,,2021/3/24,18272
New Mexico,,2021/3/25,18733
New Mexico,,2021/3/26,18695
New Mexico,,2021/3/27,18721
New Mexico,,2021/3/28,19953
New Mexico,,2021/3/29,20160
New Mexico,,2021/3/30,20098
New Mexico,,2021/3/31,20913
New Mexico,,2021/4/1,20838
New Mexico,,2021/4/2,21478
New Mexico,,2021/4/3,21555
New Mexico,,2021/4/4,20087
New Mexico,,2021/4/5,19244
New Mexico,,2021/4/6,19252
New Mexico,,2021/4/7,18027
New Mexico,,2021/4/8,19457
New Mexico,,2021/4/9,19420
New Mexico,,2021/4/10,19400
New Mexico,,2021/4/11,19636
New Mexico,,2021/4/12,20028
New Mexico,,2021/4/13,20018
New Mexico,,2021/4/14,20885
New Mexico,,2021/4/15,19137
New Mexico,,2021/4/16,18530
New Mexico,,2021/4/17,18345
New Mexico,,2021/4/18,17765
New Mexico,,2021/4/19,17992
New Mexico,,2021/4/20,18091
New Mexico,,2021/4/21,17950
New Mexico,,2021/4/22,17657
New Mexico,,2021/4/23,17411
New Mexico,,2021/4/24,16542
New Mexico,,2021/4/25,16097
New Mexico,,2021/4/26,15180
New Mexico,,2021/4/27,15084
New Mexico,,2021/4/28,14827
New Mexico,,2021/4/29,14214
New Mexico,,2021/4/30,13462
New Mexico,,2021/5/1,13575
New Mexico,,2021/5/2,13615
New Mexico,,2021/5/3,14851
New Mexico,,2021/5/4,14660
New Mexico,,2021/5/5,14418
New Mexico,,2021/5/6,14690
New Mexico,,2021/5/7,14371
New Mexico,,2021/5/8,14012
New Mexico,,2021/5/9,13155
New Mexico,,2021/5/10,12590
New Mexico,,2021/5/11,12744
New Mexico,,2021/5/12,12499
New Mexico,,2021/5/13,13277
New Mexico,,2021/5/14,12462
New Mexico,,2021/5/15,11757
New Mexico,,2021/5/16,11526
New Mexico,,2021/5/17,11554
New Mexico,,2021/5/18,11661
New Mexico,,2021/5/19,11950
New Mexico,,2021/5/20,10694
New Mexico,,2021/5/21,10841
New Mexico,,2021/5/22,9700
New Mexico,,2021/5/23,11231
New Mexico,,2021/5/24,10578
New Mexico,,2021/5/25,10342
New Mexico,,2021/5/26,10648
New York State,,2021/1/13,52941
New York State,,2021/1/14,54522
New York State,,2021/1/15,59311
New York State,,2021/1/16,59662
New York State,,2021/1/17,59872
New York State,,2021/1/18,60012
New York State,,2021/1/19,60112
New York State,,2021/1/20,59145
New York State,,2021/1/21,61124
New York State,,2021/1/22,63790
New York State,,2021/1/23,66334
New York State,,2021/1/24,69502
New York State,,2021/1/25,68387
New York State,,2021/1/26,64808
New York State,,2021/1/27,67458
New York State,,2021/1/28,73438
New York State,,2021/1/29,71318
New York State,,2021/1/30,72774
New York State,,2021/1/31,72865
New York State,,2021/2/1,72765
New York State,,2021/2/2,73211
New York State,,2021/2/3,69210
New York State,,2021/2/4,61400
New York State,,2021/2/5,61298
New York State,,2021/2/6,61912
New York State,,2021/2/7,65915
New York State,,2021/2/8,70058
New York State,,2021/2/9,67892
New York State,,2021/2/10,76093
New York State,,2021/2/11,80062
New York State,,2021/2/12,82892
New York State,,2021/2/13,85146
New York State,,2021/2/14,84046
New York State,,2021/2/15,85676
New York State,,2021/2/16,95534
New York State,,2021/2/17,91775
New York State,,2021/2/18,90449
New York State,,2021/2/19,104996
New York State,,2021/2/20,102095
New York State,,2021/2/21,99541
New York State,,2021/2/22,99122
New York State,,2021/2/23,94610
New York State,,2021/2/24,91830
New York State,,2021/2/25,89347
New York State,,2021/2/26,72524
New York State,,2021/2/27,74919
New York State,,2021/2/28,86182
New York State,,2021/3/1,91983
New York State,,2021/3/2,103303
New York State,,2021/3/3,112359
New York State,,2021/3/4,121644
New York State,,2021/3/5,129919
New York State,,2021/3/6,140251
New York State,,2021/3/7,144621
New York State,,2021/3/8,151537
New York State,,2021/3/9,147075
New York State,,2021/3/10,154877
New York State,,2021/3/11,158585
New York State,,2021/3/12,162157
New York State,,2021/3/13,178982
New York State,,2021/3/14,151066
New York State,,2021/3/15,146737
New York State,,2021/3/16,149501
New York State,,2021/3/17,144104
New York State,,2021/3/18,144656
New York State,,2021/3/19,143577
New York State,,2021/3/20,127243
New York State,,2021/3/21,153798
New York State,,2021/3/22,154212
New York State,,2021/3/23,160490
New York State,,2021/3/24,162357
New York State,,2021/3/25,161838
New York State,,2021/3/26,169931
New York State,,2021/3/27,178555
New York State,,2021/3/28,183266
New York State,,2021/3/29,191413
New York State,,2021/3/30,189751
New York State,,2021/3/31,203576
New York State,,2021/4/1,201017
New York State,,2021/4/2,245721
New York State,,2021/4/3,263628
New York State,,2021/4/4,266430
New York State,,2021/4/5,253880
New York State,,2021/4/6,248257
New York State,,2021/4/7,252148
New York State,,2021/4/8,264244
New York State,,2021/4/9,229302
New York State,,2021/4/10,218607
New York State,,2021/4/11,220483
New York State,,2021/4/12,228960
New York State,,2021/4/13,239447
New York State,,2021/4/14,229479
New York State,,2021/4/15,228669
New York State,,2021/4/16,220771
New York State,,2021/4/17,209401
New York State,,2021/4/18,209841
New York State,,2021/4/19,204840
New York State,,2021/4/20,198897
New York State,,2021/4/21,195802
New York State,,2021/4/22,189692
New York State,,2021/4/23,187131
New York State,,2021/4/24,184852
New York State,,2021/4/25,171600
New York State,,2021/4/26,168545
New York State,,2021/4/27,164660
New York State,,2021/4/28,165432
New York State,,2021/4/29,176998
New York State,,2021/4/30,180265
New York State,,2021/5/1,183936
New York State,,2021/5/2,178220
New York State,,2021/5/3,172633
New York State,,2021/5/4,170878
New York State,,2021/5/5,170210
New York State,,2021/5/6,163113
New York State,,2021/5/7,152117
New York State,,2021/5/8,144003
New York State,,2021/5/9,150503
New York State,,2021/5/10,157693
New York State,,2021/5/11,156390
New York State,,2021/5/12,148783
New York State,,2021/5/13,136481
New York State,,2021/5/14,132954
New York State,,2021/5/15,131908
New York State,,2021/5/16,127708
New York State,,2021/5/17,120499
New York State,,2021/5/18,117234
New York State,,2021/5/19,121817
New York State,,2021/5/20,126864
New York State,,2021/5/21,136779
New York State,,2021/5/22,131850
New York State,,2021/5/23,131958
New York State,,2021/5/24,132687
New York State,,2021/5/25,132666
New York State,,2021/5/26,127093
North Carolina,,2021/1/13,55328
North Carolina,,2021/1/14,28301
North Carolina,,2021/1/15,30405
North Carolina,,2021/1/16,28926
North Carolina,,2021/1/17,28038
North Carolina,,2021/1/18,27447
North Carolina,,2021/1/19,27024
North Carolina,,2021/1/20,22935
North Carolina,,2021/1/21,29296
North Carolina,,2021/1/22,31727
North Carolina,,2021/1/23,35671
North Carolina,,2021/1/24,40662
North Carolina,,2021/1/25,42821
North Carolina,,2021/1/26,42706
North Carolina,,2021/1/27,41324
North Carolina,,2021/1/28,53788
North Carolina,,2021/1/29,46616
North Carolina,,2021/1/30,45961
North Carolina,,2021/1/31,45031
North Carolina,,2021/2/1,42815
North Carolina,,2021/2/2,39490
North Carolina,,2021/2/3,44276
North Carolina,,2021/2/4,30525
North Carolina,,2021/2/5,36979
North Carolina,,2021/2/6,38929
North Carolina,,2021/2/7,41555
North Carolina,,2021/2/8,42660
North Carolina,,2021/2/9,44477
North Carolina,,2021/2/10,44199
North Carolina,,2021/2/11,45597
North Carolina,,2021/2/12,48191
North Carolina,,2021/2/13,50312
North Carolina,,2021/2/14,53556
North Carolina,,2021/2/15,53826
North Carolina,,2021/2/16,56765
North Carolina,,2021/2/17,56964
North Carolina,,2021/2/18,57088
North Carolina,,2021/2/19,73115
North Carolina,,2021/2/20,69341
North Carolina,,2021/2/21,64439
North Carolina,,2021/2/22,64854
North Carolina,,2021/2/23,61910
North Carolina,,2021/2/24,61381
North Carolina,,2021/2/25,61164
North Carolina,,2021/2/26,46498
North Carolina,,2021/2/27,51031
North Carolina,,2021/2/28,57036
North Carolina,,2021/3/1,60066
North Carolina,,2021/3/2,60984
North Carolina,,2021/3/3,63203
North Carolina,,2021/3/4,64444
North Carolina,,2021/3/5,56531
North Carolina,,2021/3/6,56396
North Carolina,,2021/3/7,51845
North Carolina,,2021/3/8,50910
North Carolina,,2021/3/9,52006
North Carolina,,2021/3/10,53160
North Carolina,,2021/3/11,55226
North Carolina,,2021/3/12,69359
North Carolina,,2021/3/13,90125
North Carolina,,2021/3/14,83400
North Carolina,,2021/3/15,85506
North Carolina,,2021/3/16,93581
North Carolina,,2021/3/17,93062
North Carolina,,2021/3/18,96679
North Carolina,,2021/3/19,92464
North Carolina,,2021/3/20,73087
North Carolina,,2021/3/21,84056
North Carolina,,2021/3/22,83368
North Carolina,,2021/3/23,75425
North Carolina,,2021/3/24,76681
North Carolina,,2021/3/25,73600
North Carolina,,2021/3/26,75817
North Carolina,,2021/3/27,79031
North Carolina,,2021/3/28,78139
North Carolina,,2021/3/29,76051
North Carolina,,2021/3/30,73892
North Carolina,,2021/3/31,74897
North Carolina,,2021/4/1,77331
North Carolina,,2021/4/2,74084
North Carolina,,2021/4/3,78809
North Carolina,,2021/4/4,72591
North Carolina,,2021/4/5,71909
North Carolina,,2021/4/6,72721
North Carolina,,2021/4/7,71959
North Carolina,,2021/4/8,72987
North Carolina,,2021/4/9,77093
North Carolina,,2021/4/10,74144
North Carolina,,2021/4/11,83264
North Carolina,,2021/4/12,87853
North Carolina,,2021/4/13,90428
North Carolina,,2021/4/14,92767
North Carolina,,2021/4/15,92015
North Carolina,,2021/4/16,91682
North Carolina,,2021/4/17,88700
North Carolina,,2021/4/18,86225
North Carolina,,2021/4/19,83675
North Carolina,,2021/4/20,82566
North Carolina,,2021/4/21,78807
North Carolina,,2021/4/22,77107
North Carolina,,2021/4/23,75101
North Carolina,,2021/4/24,71791
North Carolina,,2021/4/25,69084
North Carolina,,2021/4/26,66776
North Carolina,,2021/4/27,69296
North Carolina,,2021/4/28,61834
North Carolina,,2021/4/29,58867
North Carolina,,2021/4/30,58801
North Carolina,,2021/5/1,61125
North Carolina,,2021/5/2,62937
North Carolina,,2021/5/3,61755
North Carolina,,2021/5/4,58984
North Carolina,,2021/5/5,62485
North Carolina,,2021/5/6,61484
North Carolina,,2021/5/7,56857
North Carolina,,2021/5/8,51070
North Carolina,,2021/5/9,47119
North Carolina,,2021/5/10,46266
North Carolina,,2021/5/11,44151
North Carolina,,2021/5/12,43021
North Carolina,,2021/5/13,41544
North Carolina,,2021/5/14,38698
North Carolina,,2021/5/15,36634
North Carolina,,2021/5/16,34067
North Carolina,,2021/5/17,34698
North Carolina,,2021/5/18,35086
North Carolina,,2021/5/19,35714
North Carolina,,2021/5/20,35855
North Carolina,,2021/5/21,35723
North Carolina,,2021/5/22,34978
North Carolina,,2021/5/23,34259
North Carolina,,2021/5/24,33217
North Carolina,,2021/5/25,32814
North Carolina,,2021/5/26,31224
North Dakota,,2021/1/13,1249
North Dakota,,2021/1/14,1648
North Dakota,,2021/1/15,2310
North Dakota,,2021/1/16,2370
North Dakota,,2021/1/17,2406
North Dakota,,2021/1/18,2430
North Dakota,,2021/1/19,2447
North Dakota,,2021/1/20,2418
North Dakota,,2021/1/21,2353
North Dakota,,2021/1/22,2528
North Dakota,,2021/1/23,2863
North Dakota,,2021/1/24,3095
North Dakota,,2021/1/25,3026
North Dakota,,2021/1/26,2693
North Dakota,,2021/1/27,2796
North Dakota,,2021/1/28,2972
North Dakota,,2021/1/29,3153
North Dakota,,2021/1/30,3227
North Dakota,,2021/1/31,3534
North Dakota,,2021/2/1,3463
North Dakota,,2021/2/2,3505
North Dakota,,2021/2/3,3763
North Dakota,,2021/2/4,3836
North Dakota,,2021/2/5,3807
North Dakota,,2021/2/6,4165
North Dakota,,2021/2/7,4130
North Dakota,,2021/2/8,4328
North Dakota,,2021/2/9,4256
North Dakota,,2021/2/10,3778
North Dakota,,2021/2/11,3817
North Dakota,,2021/2/12,3795
North Dakota,,2021/2/13,3348
North Dakota,,2021/2/14,3156
North Dakota,,2021/2/15,3056
North Dakota,,2021/2/16,3378
North Dakota,,2021/2/17,3438
North Dakota,,2021/2/18,3305
North Dakota,,2021/2/19,6133
North Dakota,,2021/2/20,6331
North Dakota,,2021/2/21,6499
North Dakota,,2021/2/22,6456
North Dakota,,2021/2/23,6164
North Dakota,,2021/2/24,6532
North Dakota,,2021/2/25,6737
North Dakota,,2021/2/26,4329
North Dakota,,2021/2/27,5262
North Dakota,,2021/2/28,5686
North Dakota,,2021/3/1,6031
North Dakota,,2021/3/2,6039
North Dakota,,2021/3/3,5910
North Dakota,,2021/3/4,6054
North Dakota,,2021/3/5,6094
North Dakota,,2021/3/6,5543
North Dakota,,2021/3/7,5502
North Dakota,,2021/3/8,5343
North Dakota,,2021/3/9,5571
North Dakota,,2021/3/10,5654
North Dakota,,2021/3/11,5744
North Dakota,,2021/3/12,6046
North Dakota,,2021/3/13,6367
North Dakota,,2021/3/14,6330
North Dakota,,2021/3/15,6527
North Dakota,,2021/3/16,6264
North Dakota,,2021/3/17,6349
North Dakota,,2021/3/18,6289
North Dakota,,2021/3/19,6136
North Dakota,,2021/3/20,6001
North Dakota,,2021/3/21,5744
North Dakota,,2021/3/22,5546
North Dakota,,2021/3/23,5557
North Dakota,,2021/3/24,5421
North Dakota,,2021/3/25,5502
North Dakota,,2021/3/26,5573
North Dakota,,2021/3/27,5722
North Dakota,,2021/3/28,5798
North Dakota,,2021/3/29,5875
North Dakota,,2021/3/30,7191
North Dakota,,2021/3/31,7177
North Dakota,,2021/4/1,7208
North Dakota,,2021/4/2,7710
North Dakota,,2021/4/3,7844
North Dakota,,2021/4/4,7324
North Dakota,,2021/4/5,7022
North Dakota,,2021/4/6,6000
North Dakota,,2021/4/7,6150
North Dakota,,2021/4/8,6216
North Dakota,,2021/4/9,5869
North Dakota,,2021/4/10,5591
North Dakota,,2021/4/11,6049
North Dakota,,2021/4/12,6493
North Dakota,,2021/4/13,6200
North Dakota,,2021/4/14,6081
North Dakota,,2021/4/15,5991
North Dakota,,2021/4/16,5393
North Dakota,,2021/4/17,4987
North Dakota,,2021/4/18,4873
North Dakota,,2021/4/19,4520
North Dakota,,2021/4/20,4514
North Dakota,,2021/4/21,4546
North Dakota,,2021/4/22,4218
North Dakota,,2021/4/23,4064
North Dakota,,2021/4/24,3886
North Dakota,,2021/4/25,3675
North Dakota,,2021/4/26,3535
North Dakota,,2021/4/27,3548
North Dakota,,2021/4/28,3349
North Dakota,,2021/4/29,3341
North Dakota,,2021/4/30,3048
North Dakota,,2021/5/1,2653
North Dakota,,2021/5/2,2280
North Dakota,,2021/5/3,2135
North Dakota,,2021/5/4,2165
North Dakota,,2021/5/5,2165
North Dakota,,2021/5/6,1947
North Dakota,,2021/5/7,1913
North Dakota,,2021/5/8,2018
North Dakota,,2021/5/9,2074
North Dakota,,2021/5/10,2143
North Dakota,,2021/5/11,2094
North Dakota,,2021/5/12,1993
North Dakota,,2021/5/13,2096
North Dakota,,2021/5/14,1860
North Dakota,,2021/5/15,1653
North Dakota,,2021/5/16,1596
North Dakota,,2021/5/17,1551
North Dakota,,2021/5/18,1556
North Dakota,,2021/5/19,1614
North Dakota,,2021/5/20,1648
North Dakota,,2021/5/21,1576
North Dakota,,2021/5/22,1635
North Dakota,,2021/5/23,1687
North Dakota,,2021/5/24,1707
North Dakota,,2021/5/25,1728
North Dakota,,2021/5/26,1716
Northern Mariana Islands,MNP,2021/1/13,419
Northern Mariana Islands,MNP,2021/1/14,438
Northern Mariana Islands,MNP,2021/1/15,396
Northern Mariana Islands,MNP,2021/1/16,388
Northern Mariana Islands,MNP,2021/1/17,384
Northern Mariana Islands,MNP,2021/1/18,381
Northern Mariana Islands,MNP,2021/1/19,379
Northern Mariana Islands,MNP,2021/1/20,379
Northern Mariana Islands,MNP,2021/1/21,387
Northern Mariana Islands,MNP,2021/1/22,402
Northern Mariana Islands,MNP,2021/1/23,395
Northern Mariana Islands,MNP,2021/1/24,393
Northern Mariana Islands,MNP,2021/1/25,356
Northern Mariana Islands,MNP,2021/1/26,338
Northern Mariana Islands,MNP,2021/1/27,319
Northern Mariana Islands,MNP,2021/1/28,277
Northern Mariana Islands,MNP,2021/1/29,261
Northern Mariana Islands,MNP,2021/1/30,242
Northern Mariana Islands,MNP,2021/1/31,237
Northern Mariana Islands,MNP,2021/2/1,236
Northern Mariana Islands,MNP,2021/2/2,238
Northern Mariana Islands,MNP,2021/2/3,233
Northern Mariana Islands,MNP,2021/2/4,245
Northern Mariana Islands,MNP,2021/2/5,255
Northern Mariana Islands,MNP,2021/2/6,281
Northern Mariana Islands,MNP,2021/2/7,263
Northern Mariana Islands,MNP,2021/2/8,252
Northern Mariana Islands,MNP,2021/2/9,265
Northern Mariana Islands,MNP,2021/2/10,268
Northern Mariana Islands,MNP,2021/2/11,252
Northern Mariana Islands,MNP,2021/2/12,234
Northern Mariana Islands,MNP,2021/2/13,242
Northern Mariana Islands,MNP,2021/2/14,266
Northern Mariana Islands,MNP,2021/2/15,310
Northern Mariana Islands,MNP,2021/2/16,308
Northern Mariana Islands,MNP,2021/2/17,316
Northern Mariana Islands,MNP,2021/2/18,341
Northern Mariana Islands,MNP,2021/2/19,365
Northern Mariana Islands,MNP,2021/2/20,304
Northern Mariana Islands,MNP,2021/2/21,310
Northern Mariana Islands,MNP,2021/2/22,286
